ad_id,text,DONATE,CONTACT,PURCHASE,GOTV,EVENT,POLL,GATHERINFO,LEARNMORE,PRIMARY_PERSUADE
x_1423305591209043,"Kamala Harris’s strategy for holding the industry accountable in court has relied on three key tactics: defending against challenges to clean air laws, cracking down on polluters, and stopping new polluting projects.",0,0,0,0,0,0,0,1,0
x_2151364285007259,"3/4 of NC voters think the country is on the wrong track, and Thom Tillis is finding that he can't please everyone.",0,0,0,0,0,0,0,0,0
x_1183227462060156,"Gil has been fighting in Congress for our health centers, hospitals, and cities, to get the funding and materials they need to fight the coronavirus.",0,0,0,0,0,0,0,1,1
x_1042654426182953,"I’m reaching out to ask for $5 or $10 (if you’re able to give right now) — but first, let me explain why. We have less than 30 days to go until Election Day. This month, our campaign is shifting focus to run more ads and reach more voters with the information they need to vote safely and securely. We need your help to get out the vote and win. Will you donate now?",1,0,0,0,0,0,0,0,0
x_1223432521366825,If Joe Biden is elected he WILL weaken your right to self-defense. Don’t let Biden take away your ability to protect your family. DEFEAT Joe Biden!,0,0,0,0,0,0,0,1,1
x_560374421458914,We need a new president who is committed to justice for all and has the experience to revive our economy.,0,0,0,0,0,0,0,1,1
x_1229892267358808,"Since the pandemic, my commute to work for you is 9 hours through 8 states. I don’t drive all that way for partisan fights. Donate $30 now so I can continue getting you results in Washington!",1,0,0,0,0,0,0,0,0
x_1060160637774592,"Katie Porter here, reaching out to you today because your support will make a huge difference in this moment. But before I ask you to make a contribution, I'd like to explain why this fast-approaching FEC fundraising deadline is the most important test our campaign will face.  Our public fundraising report from this quarter is going to be one of the last opportunities to demonstrate the strength of our grassroots movement before Election Day. We've had a strong start so far, but our numbers are behind where they need to be right now to close out September—and the quarter—strong.  The folks who want me to lose my seat this year—the special interest donors and Republican Super PACs—will especially be keeping a watchful eye out for this report. I know they're hoping to see our momentum fizzle out.  Can you please chip in today? Every single contribution towards our end-of-quarter goal will help secure the resources we need to fight back—and win.",1,0,0,0,0,0,0,0,0
x_1696585267159587,FREE TRUMP 2020 Socks are available only while supplies last! (just cover S&H)  🇺🇸,0,0,1,0,0,0,0,0,0
x_1330941113913789,"It’s time we reward work, not wealth. That’s why under Joe Biden’s plan, Americans making less than $400,000 a year won’t see their taxes go up.",1,0,0,0,0,0,0,0,0
x_1045743959218633,Tony Gonzales wants to kick Texans off their insurance... during a global pandemic.,0,0,0,0,0,0,0,1,1
x_1211847465857983,"Theresa Greenfield has left a path of destruction for Iowa jobs behind her.    She’s only taken care of herself, while leaving Iowa workers behind.",0,0,0,0,0,0,0,1,1
x_1070435670078177,"🇺🇸NIKKI HALEY🇺🇸  Chuck Schumer is doing all he can to defeat Steve Daines.  We can’t let that happen.  If you can pitch in $10, $20, or $30 today, let’s get Steve over the finish line.",1,0,0,0,0,0,0,0,0
x_1230064700711416,"They say you can tell a lot about a person by the company they keep. I couldn't be prouder to keep the company of @[6815841748:274:Barack Obama], @[7860876103:274:Joe Biden], @[24413227922:274:Kamala Harris], @[1039701332716228:274:Pete Buttigieg], @[7357041101:274:Tammy Baldwin], @[546643589052271:274:Sarah Godlewski], @[133082086705887:274:Kathleen Vinehout], @[6396394069:274:Ron Kind], @[1987071961545292:274:Jodi Emerson], @[1983662971856393:274:Jeff Smith for State Senate] and so many other great people from across our district, our state and our nation.  I'm not a politician — I didn't spend my life working towards running for office. But I looked around and saw that our community was being failed by our current leadership, both in Madison and in Washington, and I decided that something had to change.   Earning the support of so many of my political heroes helps me know that I am on the right path. With their support — and yours — we are going to take back Wisconsin from the special interests and ensure that working families once again have a voice in Madison.  I humbly ask you for your vote on or before November 3rd.",0,0,0,0,0,0,0,0,1
x_1003448466821733,Trump has a plan to cut $500 billion from Medicare and raid your social security benefits. Florida’s seniors deserve better.,0,0,0,0,0,0,0,1,1
x_665045487462260,"Clean air, clean water, and clean jobs: Biden's climate plan for an America already grappling with the effects of climate change.",0,0,0,0,0,0,0,0,1
x_1252505458436926,"Shipped in from Chicago to run for Congress, Esther Joy King’s trying to run away from her record. Learn more about how she got caught lying about running three companies that were found to be “non-existent” 👇🏽",0,0,0,0,0,0,0,0,1
x_1013773175732325,TAKE THE OFFICIAL APPROVAL POLL!  Please take the Official Trump Approval Poll before 11:59 PM TONIGHT to have your vote counted in the official results.,0,0,0,0,0,1,0,0,0
x_1024563044676096,“The economic outlook is strongest under the scenario in which Biden and the Democrats sweep Congress and fully adopt their economic agenda.” - Moody’s Analytics chief economist Mark Zandi,1,0,0,0,0,0,0,0,1
x_1030288604060207,"Donald Trump is denying climate change and destroying environmental protections, even though Western states are burning from climate change-fueled wildfires.  Our families, our communities, and our planet cannot survive four more years of Trump.",0,0,0,0,0,0,0,1,0
x_1200123077024311,"In this crisis, access to health care is more important than ever—but Nancy Mace vowed to gut protections for pre-existing conditions. Insurance companies could deny coverage just for having cancer, asthma, and now coronavirus.",0,0,0,0,0,0,0,1,1
x_382548699819960,Mainers take on Gideon’s tax hike: “Gideon is a millionaire. She doesn’t have a clue.”,0,0,0,0,0,0,0,1,1
x_361664405078603,"Lindsey Graham is a HYPOCRITE! He rushed to replace Ruth Bader Ginsburg with a Republican Supreme Court Justice. He PROMISED he wouldn't after BLOCKING Obama’s nominee in 2016.   We’re turning out South Carolina Democrats to DESTROY Lying Lindsey’s chance at reelection. BUT: time is running out -- the election is coming up FAST. We need to raise $200,000 TODAY to fund our South Carolina Voter Turnout Operation to DEFEAT Lindsey Graham. So generous donors are 500%-Matching the next 1,000 donations to push us over the finish line. If we fall short, we’ll have to cancel our campaign. Lindsey will WIN [NO!!]. HURRY -- claim your match NOW! Rush $10!",1,0,0,0,0,0,0,0,0
x_1700882756755345,Nate Shannon has spent his career educating and advocating for kids in Michigan. Watch the video:,0,0,0,0,0,0,0,1,1
x_257038099068678,"Trump and the Republicans were unprepared for the COVID-19 pandemic and failed to provide our healthcare workers and first responders with the PPE to keep them safe. We need leaders who care about essential workers. Let's make real progress and vote Democrat, start to finish.",0,0,0,1,0,0,0,0,0
x_1455071978020718,"North Carolinians around the state are counting on Moore County citizens to turn up at the polls and VOTE! Cannabis legalization has broad support across party lines, but we need Moore County to make it happen.  We can do this if you vote Simon for NC House!",1,0,0,0,0,0,0,0,0
x_328777561566863,Vote Absentee. Get your ballot at votesafe.us,0,0,0,1,0,0,0,1,0
x_1017674148689882,"So far, Sen. Daines has run a campaign that’s downright false. It’s no surprise that Daines’ attacks on Montana’s COVID Advisory Council are “flat-out wrong.""   Nearly 80% of the CARES Act funds have been allocated, with strict accountability, and more than 8,000 Montana small business have received help from the state.",0,0,0,0,0,0,0,1,1
x_1186941815011202,All female athletes want is a fair shot at competition. But Joe Biden supports legislation that would destroy girls' sports -- he calls it “equality.”,0,0,0,0,0,0,0,0,1
x_1014254405662474,"Are you ready to help vote Trump out of office?  If there’s anything we can do as entrepreneurs and artists (i.e. culture makers!) to help with the current chaos, it’s to LOVE HARDER by helping turnout the vote this November.  After 15 years leading programs for the federal government in DC and a Master’s in Public Policy from Harvard, I know how to lead the solution...with LOVE.    Every morning, I walk into my kitchen and see a piece of artwork that says “All you need is Love...and Coffee” ❤️☕ I love the notion that love is a verb -- something we DO ...not something we feel.   I was thinking recently that those of us who believe in LOVE need to actively love with the same vigor and intensity as those who currently Hate.   The hate, chaos and fear in this country is escalating by the day given Trump’s desperate attempt to keep power and the sad willingness of most of the GOP to go along with it. Stoking hatred, divisiveness and fear is his most powerful tactic right now.   As a first step to vote Trump out of office, I curated a kickass list of 15 ways you can help to LOVE....as a verb...our brothers and sisters.❤️  If we each do our part, we can change the trajectory of this craziness and Save America. 🇺🇸  Download the guide to get access to 15 ways you can help before November!",0,0,0,0,0,0,0,0,0
x_1261726787497675,Nancy Mace is in the pocket of polluters. She’d put the Lowcountry’s resources at risk. Those aren’t Lowcountry values.,0,0,0,0,0,0,0,1,1
x_1499158573804965,"Karen Handel wants to take health care away from nearly 1 million Georgians to show Donald Trump how much she supports him. She’s taking care of Trump, not us.",0,0,0,0,0,0,0,1,1
x_2558414521041878,Our veterans deserve better from this administration.,0,0,0,0,0,0,0,1,1
x_1182296115484947,Joe and Jill Biden will be the partners students and educators need in the White House.,0,0,0,0,0,0,0,1,1
x_2731604337101701,"I can't thank you enough for all of the support -- all of the energy -- you have brought to bear this election cycle. Now it's time to just get it done. Make a plan to vote on or before Tuesday, November 3rd -- go to IWillVote.com  Love to you all. God bless.",0,0,0,1,0,0,0,0,0
x_1000035293774615,🚨VOTE NOVEMBER 3RD 🚨,0,0,0,1,0,0,1,0,1
x_1097144880702584,"SORRY to show you another ad. But Democrats are in danger of losing our shot to elect Kamala Harris and Joe Biden. Almost NOBODY is donating to Boost Democratic Votes in the Final Days of the Election.    THANKFULLY: Our accountants are giving us ONE LAST CHANCE to raise the final $400,000 we need to win the Election. Generous donors are 500%-Matching all donations until midnight -- so there will never be a better time to donate!  Rush $10 (500%-Matched) NOW >>",1,0,0,0,0,0,0,0,0
x_1039526319853742,"We have the worst economy since the Great Depression because of Pres. Trump. Every day he ignores covid, more jobs are lost.",0,0,0,0,0,0,0,1,1
